2.331927943846085760e-01
2.344569227193338823e-01
2.357254555918904260e-01
2.369974550428668447e-01
2.382719831128515819e-01
2.395481018424335806e-01
2.408248732722012841e-01
2.421013594427434135e-01
2.433766223946485785e-01
2.446497241685055002e-01
2.459197268049026774e-01
2.471856923444288867e-01
2.484466828276726824e-01
2.497017602952228410e-01
2.509499867876677781e-01
2.521904782948509172e-01
2.534228050217410821e-01
2.546467646977400023e-01
2.558621567511909500e-01
2.570687806104371975e-01
2.582664357038219061e-01
2.594549214596881259e-01
2.606340373063792959e-01
2.618035826722383552e-01
2.629633569856085207e-01
2.641131596748332311e-01
2.652527901682554812e-01
2.663820478942184322e-01
2.675007322810653565e-01
2.686086427571395263e-01
2.697055787507839364e-01
2.707913396903418590e-01
2.718657250041565110e-01
2.729285341205711646e-01
2.739795664679289255e-01
2.750186214745728996e-01
2.760454985688464147e-01
2.770599971790925209e-01
2.780619167336546571e-01
2.790510566608757625e-01
2.800272163890991095e-01
2.809901953466679148e-01
2.819398320428715965e-01
2.828767847440860073e-01
2.838024897957334147e-01
2.847184142814581098e-01
2.856260252849044945e-01
2.865267898897169152e-01
2.874221751795398294e-01
2.883136482380176391e-01
2.892026761487947462e-01
2.900907259955155526e-01
2.909792648618245159e-01
2.918697598313659269e-01
2.927636779877842987e-01
2.936624864147240332e-01
2.945676521958293659e-01
2.954806335065364165e-01
2.964016955234531903e-01
2.973287217971521956e-01
2.982593130013454497e-01
2.991910698097448029e-01
3.001215928960614954e-01
3.010484829340077662e-01
3.019693405972949662e-01
3.028817665596350572e-01
3.037833614947397232e-01
3.046717260763207036e-01
3.055444609780896825e-01
3.063991668737583440e-01
3.072334444370385942e-01
3.080448943416419505e-01
3.088311172612803190e-01
3.095897138696653839e-01
3.103186117829729862e-01
3.110181549265284562e-01
3.116897702225693845e-01
3.123348897018096704e-01
3.129549453949628801e-01
3.135513693327430795e-01
3.141255935458638349e-01
3.146790500650390454e-01
3.152131709209822774e-01
3.157293881444074857e-01
3.162291337660284030e-01
3.167138398165587065e-01
3.171849383267123512e-01
3.176438613272028477e-01
3.180920408487441509e-01
3.185309089220500489e-01
3.189618975778341081e-01
3.193864388468103388e-01
3.198058473105497845e-01
3.202205695280545550e-01
3.206306630080417719e-01
3.210361834240857970e-01
3.214371864497610476e-01
3.218337277586421075e-01
3.222258630243030608e-01
3.226136479203184915e-01
3.229971381202627057e-01
3.233763892977102317e-01
3.237514571262351537e-01
3.241223972794121666e-01
3.244892654308153546e-01
3.248521172540195234e-01
3.252110084225987019e-01
3.255659946101273627e-01
3.259171314901800343e-01
3.262644747363309117e-01
3.266080800221544123e-01
3.269480019452756792e-01
3.272840670020484843e-01
3.276155927647642074e-01
3.279418279449531348e-01
3.282620212541456084e-01
3.285754214038718035e-01
3.288812771056620066e-01
3.291788370710467815e-01
3.294673500115561371e-01
3.297460646387204153e-01
3.300142296640699580e-01
3.302710937991350515e-01
3.305159057554459823e-01
3.307479142445329257e-01
3.309663679779263346e-01
3.311705156671563843e-01
3.313596060237534169e-01
